name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-09-05,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-09-05,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-09-05,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-09-05,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-09-05,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-09-05,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-09-05,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-09-05,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-09-05,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-09-05,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-09-05,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-09-05,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-09-05,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-09-05,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-09-05,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-09-05,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-09-05,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-09-05,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-09-05,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.03,2014-08-29,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-08-29,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-08-29,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-08-29,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-08-29,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-08-29,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-08-29,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-08-29,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-08-29,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-08-29,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-08-29,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-08-29,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-08-29,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-08-29,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-08-29,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-08-29,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-08-29,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-08-29,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-08-29,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-08-29,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.03,2014-08-22,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-08-22,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-08-22,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-08-22,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-08-22,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-08-22,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-08-22,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-08-22,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-08-22,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-08-22,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-08-22,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-08-22,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-08-22,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-08-22,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-08-22,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-08-22,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-08-22,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-08-22,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-08-22,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-08-22,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-08-15,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-08-15,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-08-15,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-08-15,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-08-15,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-08-15,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-08-15,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-08-15,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-08-15,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-08-15,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-08-15,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-08-15,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-08-15,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-08-15,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-08-15,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-08-15,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-08-15,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-08-15,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-08-15,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-08-15,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-08-08,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-08-08,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-08-08,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-08-08,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-08-08,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-08-08,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-08-08,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-08-08,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-08-08,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-08-08,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-08-08,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-08-08,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-08-08,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-08-08,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-08-08,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-08-08,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-08-08,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-08-08,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-08-08,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-08-08,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-08-01,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-08-01,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-08-01,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-08-01,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-08-01,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-08-01,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-08-01,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-08-01,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-08-01,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-08-01,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-08-01,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-08-01,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-08-01,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-08-01,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-08-01,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-08-01,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-08-01,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-08-01,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-08-01,FIFA14
cardiff_city,1961,72,72,70,73,6.8,balanced,little,normal,organised,normal,normal,press,deep,normal,cover,11,8,33,23.55,23.82,2014-08-01,FIFA14
chelsea,5,82,81,82,81,55.0,fast,normal,normal,organised,normal,lots,press,medium,normal,cover,20,20,33,26.18,24.61,2014-07-25,FIFA14
manchester_city,10,82,84,83,81,90.0,balanced,normal,safe,organised,normal,normal,press,medium,normal,cover,18,19,33,27.55,24.42,2014-07-25,FIFA14
manchester_united,11,82,85,79,80,39.0,balanced,normal,normal,organised,lots,normal,press,medium,normal,cover,20,20,33,27.18,24.0,2014-07-25,FIFA14
arsenal,1,80,79,81,80,30.0,balanced,normal,safe,free_form,normal,normal,press,medium,normal,cover,18,18,33,26.36,24.0,2014-07-25,FIFA14
liverpool,9,80,76,79,78,21.0,fast,normal,normal,organised,normal,normal,press,medium,normal,cover,17,18,33,24.55,22.85,2014-07-25,FIFA14
tottenham_hotspur,18,80,77,80,78,28.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,17,17,33,24.45,23.39,2014-07-25,FIFA14
everton,7,78,78,78,78,13.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,14,16,33,27.27,24.06,2014-07-25,FIFA14
newcastle_united,13,76,78,75,76,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,25.73,23.33,2014-07-25,FIFA14
swansea_city,1960,76,79,74,75,8.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,10,14,33,25.55,24.15,2014-07-25,FIFA14
southampton,17,75,76,76,73,10.0,balanced,normal,normal,free_form,normal,normal,press,medium,normal,cover,11,11,33,24.82,22.24,2014-07-25,FIFA14
fulham,144,75,71,74,72,15.0,balanced,normal,normal,organised,normal,normal,contain,deep,normal,cover,13,16,33,27.09,25.76,2014-07-25,FIFA14
norwich_city,1792,74,74,74,74,7.5,balanced,little,normal,organised,lots,normal,press,medium,normal,cover,10,14,33,26.09,25.18,2014-07-25,FIFA14
aston_villa,2,74,72,71,74,13.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,15,16,33,23.64,23.24,2014-07-25,FIFA14
stoke_city,1806,74,76,73,73,16.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,13,15,33,26.64,24.24,2014-07-25,FIFA14
west_ham_united,19,74,76,74,72,9.5,fast,normal,risky,organised,lots,little,press,deep,normal,cover,13,13,33,27.73,25.79,2014-07-25,FIFA14
sunderland,106,74,74,73,73,17.0,balanced,little,normal,organised,normal,normal,press,medium,normal,cover,12,16,33,25.91,24.15,2014-07-25,FIFA14
west_bromwich_albion,109,74,70,74,72,9.0,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,11,14,32,27.91,24.75,2014-07-25,FIFA14
crystal_palace,1799,72,71,72,71,7.0,balanced,normal,risky,organised,normal,normal,press,medium,normal,cover,10,10,33,26.18,25.55,2014-07-25,FIFA14
hull_city,1952,72,72,71,71,6.5,balanced,normal,normal,organised,normal,normal,press,medium,normal,cover,10,9,33,26.55,25.12,2014-07-25,FIFA14
