name_team,id,ova,att,mid,def,transfer_budget,speed,dribbling,passing,positioning,crossing,shooting,aggression,pressure,team_width,defender_line,dp,ip,players,saa,taa,date,fifa
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-09-17,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-09-17,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-09-17,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-09-17,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-09-17,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-09-17,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-09-17,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-09-17,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-09-17,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-09-17,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-09-17,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-09-17,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-09-17,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-09-17,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-09-17,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-09-17,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-09-17,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-09-17,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-09-17,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-09-10,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-09-10,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-09-10,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-09-10,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-09-10,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-09-10,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-09-10,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-09-10,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-09-10,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-09-10,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-09-10,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-09-10,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-09-10,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-09-10,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-09-10,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-09-10,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-09-10,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-09-10,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-09-10,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-09-10,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-09-02,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-09-02,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-09-02,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-09-02,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-09-02,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-09-02,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-09-02,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-09-02,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-09-02,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-09-02,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-09-02,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-09-02,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-09-02,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-09-02,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-09-02,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-09-02,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-09-02,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-09-02,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-09-02,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-09-02,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-08-20,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-08-20,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-08-20,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-08-20,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-08-20,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-08-20,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-08-20,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-08-20,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-08-20,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-08-20,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-08-20,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-08-20,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-08-20,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-08-20,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-08-20,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-08-20,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-08-20,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-08-20,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-08-20,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-08-20,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,49,25.73,22.41,2020-08-12,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-08-12,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,47,25.45,21.49,2020-08-12,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,45,26.64,22.13,2020-08-12,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,53,23.91,21.26,2020-08-12,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,45,26.09,21.67,2020-08-12,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,48,25.18,22.83,2020-08-12,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,38,24.82,22.82,2020-08-12,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,38,25.91,24.39,2020-08-12,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,43,26.64,21.37,2020-08-12,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,44,27.64,24.0,2020-08-12,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,34,29.18,25.03,2020-08-12,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,54,26.0,23.22,2020-08-12,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,34,25.09,24.26,2020-08-12,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-08-12,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,39,26.55,23.41,2020-08-12,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,37,25.91,22.05,2020-08-12,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,35,24.55,23.91,2020-08-12,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,37,26.27,24.54,2020-08-12,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,37,25.36,22.89,2020-08-12,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-08-06,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-08-06,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-08-06,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-08-06,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-08-06,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-08-06,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-08-06,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-08-06,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-08-06,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-08-06,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-08-06,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-08-06,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-08-06,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-08-06,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-08-06,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-08-06,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-08-06,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-08-06,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-08-06,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-08-06,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-07-30,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-07-30,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-07-30,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-07-30,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-07-30,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-07-30,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-07-30,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.48,2020-07-30,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-07-30,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-07-30,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-07-30,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-07-30,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-07-30,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-07-30,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-07-30,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-07-30,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-07-30,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-07-30,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-07-30,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-07-30,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-07-23,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-07-23,FIFA20
tottenham_hotspur,18,82,85,82,82,76.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,25.45,23.0,2020-07-23,FIFA20
chelsea,5,81,80,84,81,91.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,26.64,23.39,2020-07-23,FIFA20
manchester_united,11,81,83,81,81,177.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,8,7,33,23.91,23.27,2020-07-23,FIFA20
arsenal,1,80,84,82,78,74.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,7,7,33,26.09,23.18,2020-07-23,FIFA20
leicester_city,95,79,80,79,79,45.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,6,33,25.18,24.45,2020-07-23,FIFA20
everton,7,78,80,78,79,51.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,6,5,33,24.82,23.94,2020-07-23,FIFA20
west_ham_united,19,78,82,78,73,51.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,4,33,25.91,25.36,2020-07-23,FIFA20
wolverhampton_wanderers,110,78,79,79,78,42.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,5,2,33,26.64,22.52,2020-07-23,FIFA20
watford,1795,77,76,78,75,38.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,27.64,25.64,2020-07-23,FIFA20
crystal_palace,1799,77,73,77,76,34.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,2,33,29.18,25.21,2020-07-23,FIFA20
newcastle_united,13,77,75,78,77,25.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,3,33,26.0,25.82,2020-07-23,FIFA20
aston_villa,2,76,77,75,75,37.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,2,33,25.09,24.36,2020-07-23,FIFA20
burnley,1796,76,77,76,76,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,32,27.45,25.72,2020-07-23,FIFA20
brighton_&_hove_albion,1808,76,75,76,76,32.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,2,1,33,26.55,24.3,2020-07-23,FIFA20
southampton,17,76,76,76,76,35.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,4,4,33,25.91,22.52,2020-07-23,FIFA20
bournemouth,1943,76,78,76,76,36.5,slow,little,safe,organised,little,little,contain,deep,narrow,cover,3,1,33,24.55,24.24,2020-07-23,FIFA20
sheffield_united,1794,75,73,77,75,18.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,26.27,25.27,2020-07-23,FIFA20
norwich_city,1792,74,75,74,72,25.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,1,1,33,25.36,23.48,2020-07-23,FIFA20
liverpool,9,85,87,83,85,103.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,9,10,33,25.73,24.39,2020-07-16,FIFA20
manchester_city,10,85,87,86,83,176.0,slow,little,safe,organised,little,little,contain,deep,narrow,cover,10,9,33,27.45,24.3,2020-07-16,FIFA20
